"probe_accuracy","probe_rt","probe_attribute","cue_dimensionality","probe_leftrightwin","cue_color","cue_direction","cue_size","cue_luminance","subj_idx"
1,0.52461,"2","3",1,1,1,1,1,"1257"
1,0.80554,"3","3",2,1,1,1,1,"1257"
1,0.45045,"2","2",1,1,1,1,1,"1257"
1,0.37536,"2","2",1,1,1,1,1,"1257"
1,0.61926,"3","2",1,1,1,1,1,"1257"
1,0.37518,"3","2",2,1,1,1,1,"1257"
1,0.41014,"3","2",2,1,1,1,1,"1257"
1,0.65814,"2","2",1,1,1,1,1,"1257"
1,0.29005,"3","2",2,1,1,1,1,"1257"
1,0.50265,"2","2",1,1,1,1,1,"1257"
1,0.49182,"2","4",2,1,1,1,1,"1257"
1,0.46075,"2","4",2,1,1,1,1,"1257"
0,0.5727,"4","4",1,1,1,1,1,"1257"
0,0.46064,"4","4",1,1,1,1,1,"1257"
1,0.53056,"3","4",2,1,1,1,1,"1257"
0,0.44853,"3","4",1,1,1,1,1,"1257"
0,0.62543,"1","4",2,1,1,1,1,"1257"
1,0.61742,"1","4",2,1,1,1,1,"1257"
1,0.26115,"3","1",2,1,1,1,1,"1257"
0,0.2692,"3","1",1,1,1,1,1,"1257"
1,0.2877,"3","1",2,1,1,1,1,"1257"
0,0.30511,"3","1",1,1,1,1,1,"1257"
1,0.26706,"3","1",2,1,1,1,1,"1257"
1,0.26394,"3","1",1,1,1,1,1,"1257"
1,0.26496,"3","1",2,1,1,1,1,"1257"
1,0.30582,"3","1",2,1,1,1,1,"1257"
1,0.32433,"3","2",2,1,1,1,1,"1257"
0,0.33264,"4","2",1,1,1,1,1,"1257"
0,0.36628,"3","2",1,1,1,1,1,"1257"
0,0.41951,"4","2",1,1,1,1,1,"1257"
0,0.25908,"4","2",1,1,1,1,1,"1257"
0,0.27537,"3","2",1,1,1,1,1,"1257"
1,0.2781,"3","2",2,1,1,1,1,"1257"
1,0.25125,"3","2",2,1,1,1,1,"1257"
1,0.3455,"2","4",1,1,1,1,1,"1257"
1,0.7761,"2","4",1,1,1,1,1,"1257"
0,0.74729,"1","4",2,1,1,1,1,"1257"
1,0.29931,"3","4",2,1,1,1,1,"1257"
0,0.55421,"3","4",1,1,1,1,1,"1257"
1,0.65418,"4","4",2,1,1,1,1,"1257"
1,0.72807,"1","4",1,1,1,1,1,"1257"
1,0.66271,"4","4",2,1,1,1,1,"1257"
1,0.64607,"3","3",2,1,1,1,1,"1257"
1,0.55283,"1","3",2,1,1,1,1,"1257"
0,0.56049,"3","3",1,1,1,1,1,"1257"
1,0.33576,"1","3",2,1,1,1,1,"1257"
1,0.46279,"1","3",2,1,1,1,1,"1257"
1,0.40957,"2","3",1,1,1,1,1,"1257"
1,0.42856,"2","3",2,1,1,1,1,"1257"
1,0.3395,"2","3",2,1,1,1,1,"1257"
1,0.25437,"2","1",2,1,1,1,1,"1257"
1,0.23328,"2","1",1,1,1,1,1,"1257"
1,0.28625,"2","1",1,1,1,1,1,"1257"
1,0.23914,"2","1",1,1,1,1,1,"1257"
1,0.23612,"2","1",2,1,1,1,1,"1257"
1,0.26802,"2","1",1,1,1,1,1,"1257"
1,0.28295,"2","1",2,1,1,1,1,"1257"
1,0.21889,"2","1",2,1,1,1,1,"1257"
0,1.3924,"4","3",2,1,1,1,1,"1261"
1,1.2913,"2","3",1,1,1,1,1,"1261"
1,1.1272,"1","3",2,1,1,1,1,"1261"
0,1.0911,"1","3",2,1,1,1,1,"1261"
1,0.83712,"2","3",1,1,1,1,1,"1261"
0,0.79106,"1","3",2,1,1,1,1,"1261"
1,0.79824,"1","3",1,1,1,1,1,"1261"
1,0.93193,"1","3",1,1,1,1,1,"1261"
1,0.64981,"1","2",1,1,1,1,1,"1261"
1,0.87475,"4","2",2,1,1,1,1,"1261"
0,0.95968,"4","2",1,1,1,1,1,"1261"
1,1.0436,"1","2",2,1,1,1,1,"1261"
1,0.8095,"4","2",2,1,1,1,1,"1261"
1,1.1775,"4","2",2,1,1,1,1,"1261"
1,0.91543,"1","2",2,1,1,1,1,"1261"
1,0.62037,"1","2",1,1,1,1,1,"1261"
1,0.32425,"2","1",2,1,1,1,1,"1261"
1,0.37119,"2","1",2,1,1,1,1,"1261"
1,0.38612,"2","1",1,1,1,1,1,"1261"
1,0.35706,"2","1",1,1,1,1,1,"1261"
1,0.39494,"2","1",2,1,1,1,1,"1261"
1,0.40096,"2","1",1,1,1,1,1,"1261"
1,0.36189,"2","1",1,1,1,1,1,"1261"
1,0.36873,"2","1",2,1,1,1,1,"1261"
1,0.75167,"1","4",1,1,1,1,1,"1261"
0,0.80961,"4","4",1,1,1,1,1,"1261"
1,1.0275,"2","4",1,1,1,1,1,"1261"
0,0.77048,"1","4",2,1,1,1,1,"1261"
1,0.74942,"1","4",1,1,1,1,1,"1261"
0,1.0453,"3","4",2,1,1,1,1,"1261"
1,0.98024,"3","4",1,1,1,1,1,"1261"
1,0.81927,"2","4",2,1,1,1,1,"1261"
1,0.45315,"3","1",1,1,1,1,1,"1261"
1,0.43005,"3","1",1,1,1,1,1,"1261"
1,0.45498,"3","1",2,1,1,1,1,"1261"
1,0.38396,"3","1",1,1,1,1,1,"1261"
1,0.31085,"3","1",2,1,1,1,1,"1261"
1,0.37578,"3","1",1,1,1,1,1,"1261"
1,0.42872,"3","1",1,1,1,1,1,"1261"
1,0.45363,"3","1",1,1,1,1,1,"1261"
1,0.54349,"1","2",1,1,1,1,1,"1261"
1,0.58262,"2","2",2,1,1,1,1,"1261"
1,0.43737,"1","2",2,1,1,1,1,"1261"
1,0.9093,"1","2",2,1,1,1,1,"1261"
1,0.45728,"2","2",1,1,1,1,1,"1261"
0,1.0852,"1","2",2,1,1,1,1,"1261"
1,0.47315,"2","2",2,1,1,1,1,"1261"
1,0.60708,"2","2",1,1,1,1,1,"1261"
1,1.2388,"3","4",2,1,1,1,1,"1261"
1,1.7049,"3","4",2,1,1,1,1,"1261"
1,1.1608,"4","4",2,1,1,1,1,"1261"
0,1.1608,"4","4",1,1,1,1,1,"1261"
1,0.56674,"4","4",2,1,1,1,1,"1261"
1,0.98964,"1","4",2,1,1,1,1,"1261"
1,0.6465,"2","4",1,1,1,1,1,"1261"
1,0.79652,"2","4",1,1,1,1,1,"1261"
1,0.79935,"3","3",1,1,1,1,1,"1261"
1,0.67233,"2","3",2,1,1,1,1,"1261"
1,0.64123,"2","3",2,1,1,1,1,"1261"
1,0.6672,"2","3",1,1,1,1,1,"1261"
1,0.84809,"3","3",1,1,1,1,1,"1261"
1,0.50903,"2","3",1,1,1,1,1,"1261"
1,0.67102,"2","3",2,1,1,1,1,"1261"
1,0.72895,"1","3",2,1,1,1,1,"1261"
1,0.42635,"2","1",2,1,1,1,1,"1261"
1,0.32791,"2","1",2,1,1,1,1,"1261"
1,0.40221,"2","1",1,1,1,1,1,"1261"
1,0.31719,"2","1",2,1,1,1,1,"1261"
1,0.28505,"2","1",2,1,1,1,1,"1261"
1,0.40694,"2","1",1,1,1,1,1,"1261"
1,0.35496,"2","1",1,1,1,1,1,"1261"
1,0.37193,"2","1",1,1,1,1,1,"1261"
1,0.59381,"2","2",2,1,1,1,1,"1261"
1,0.4507,"2","2",1,1,1,1,1,"1261"
1,0.32961,"3","2",1,1,1,1,1,"1261"
1,0.62656,"3","2",2,1,1,1,1,"1261"
1,0.50052,"3","2",2,1,1,1,1,"1261"
1,0.71345,"2","2",2,1,1,1,1,"1261"
1,0.65639,"3","2",2,1,1,1,1,"1261"
1,0.41632,"2","2",2,1,1,1,1,"1261"
0,1.1181,"4","3",1,1,1,1,1,"1261"
0,0.59314,"4","3",1,1,1,1,1,"1261"
0,0.85112,"4","3",1,1,1,1,1,"1261"
1,0.70593,"1","3",1,1,1,1,1,"1261"
1,1.0899,"3","3",2,1,1,1,1,"1261"
1,0.70384,"4","3",2,1,1,1,1,"1261"
1,0.79286,"4","3",1,1,1,1,1,"1261"
1,0.73177,"4","3",1,1,1,1,1,"1261"
1,0.84656,"2","4",1,1,1,1,1,"1261"
1,0.69065,"2","4",2,1,1,1,1,"1261"
1,0.88248,"3","4",1,1,1,1,1,"1261"
1,0.86837,"3","4",2,1,1,1,1,"1261"
1,1.0593,"3","4",2,1,1,1,1,"1261"
1,0.78125,"1","4",2,1,1,1,1,"1261"
1,0.93121,"4","4",2,1,1,1,1,"1261"
1,0.65514,"4","4",2,1,1,1,1,"1261"
1,0.75003,"1","2",2,1,1,1,1,"1261"
1,0.45301,"2","2",2,1,1,1,1,"1261"
1,0.5119,"2","2",1,1,1,1,1,"1261"
1,0.67005,"2","2",1,1,1,1,1,"1261"
1,0.40477,"1","2",2,1,1,1,1,"1261"
1,0.44176,"1","2",1,1,1,1,1,"1261"
1,0.52569,"1","2",1,1,1,1,1,"1261"
1,0.5315,"2","2",2,1,1,1,1,"1261"
1,0.50346,"2","3",1,1,1,1,1,"1261"
1,0.59532,"2","3",1,1,1,1,1,"1261"
1,0.72935,"2","3",2,1,1,1,1,"1261"
1,0.64927,"3","3",2,1,1,1,1,"1261"
1,0.66813,"1","3",1,1,1,1,1,"1261"
1,0.42816,"1","3",2,1,1,1,1,"1261"
1,0.58713,"3","3",1,1,1,1,1,"1261"
1,0.67202,"1","3",2,1,1,1,1,"1261"
1,0.51691,"4","4",2,1,1,1,1,"1261"
1,0.75188,"1","4",2,1,1,1,1,"1261"
0,0.91878,"1","4",2,1,1,1,1,"1261"
1,0.81471,"4","4",2,1,1,1,1,"1261"
1,0.69769,"2","4",2,1,1,1,1,"1261"
1,0.60263,"2","4",2,1,1,1,1,"1261"
1,0.83652,"3","4",2,1,1,1,1,"1261"
1,0.75046,"1","4",2,1,1,1,1,"1261"
0,0.88834,"4","1",1,1,1,1,1,"1261"
1,0.34128,"4","1",2,1,1,1,1,"1261"
1,0.3423,"4","1",1,1,1,1,1,"1261"
1,0.31109,"4","1",1,1,1,1,1,"1261"
1,0.31508,"4","1",2,1,1,1,1,"1261"
1,0.39998,"4","1",2,1,1,1,1,"1261"
1,0.342,"4","1",1,1,1,1,1,"1261"
1,0.33498,"4","1",1,1,1,1,1,"1261"
1,0.61498,"4","2",2,1,1,1,1,"1261"
1,0.50882,"3","2",1,1,1,1,1,"1261"
1,0.53474,"4","2",1,1,1,1,1,"1261"
1,0.78076,"4","2",1,1,1,1,1,"1261"
1,1.3666,"4","2",2,1,1,1,1,"1261"
1,0.61261,"3","2",2,1,1,1,1,"1261"
1,0.44855,"3","2",1,1,1,1,1,"1261"
1,0.90148,"3","2",2,1,1,1,1,"1261"
1,0.79035,"1","4",1,1,1,1,1,"1261"
1,0.60831,"3","4",1,1,1,1,1,"1261"
1,0.84215,"3","4",1,1,1,1,1,"1261"
1,0.68117,"2","4",2,1,1,1,1,"1261"
1,0.67112,"1","4",1,1,1,1,1,"1261"
1,0.61697,"1","4",1,1,1,1,1,"1261"
0,0.64228,"4","4",1,1,1,1,1,"1261"
1,0.69891,"2","4",1,1,1,1,1,"1261"
1,0.34486,"3","1",2,1,1,1,1,"1261"
1,0.30779,"3","1",2,1,1,1,1,"1261"
1,0.28068,"3","1",1,1,1,1,1,"1261"
1,0.30961,"3","1",2,1,1,1,1,"1261"
1,0.31255,"3","1",2,1,1,1,1,"1261"
1,0.2535,"3","1",2,1,1,1,1,"1261"
1,0.29746,"3","1",1,1,1,1,1,"1261"
1,0.31836,"3","1",2,1,1,1,1,"1261"
1,0.77125,"3","3",1,1,1,1,1,"1261"
1,0.77818,"3","3",2,1,1,1,1,"1261"
1,0.51715,"4","3",2,1,1,1,1,"1261"
1,0.89404,"1","3",1,1,1,1,1,"1261"
0,0.78999,"1","3",1,1,1,1,1,"1261"
1,0.56488,"4","3",2,1,1,1,1,"1261"
1,0.6849,"3","3",2,1,1,1,1,"1261"
1,0.55284,"1","3",1,1,1,1,1,"1261"
1,0.60165,"2","4",1,1,1,1,1,"1261"
1,0.46762,"2","4",1,1,1,1,1,"1261"
0,0.52157,"3","4",1,1,1,1,1,"1261"
